gf45bi501,gf45bi5010,gf45bi5011,gf45bi5012,gf45bi5013,gf45bi5014,gf45bi5015,gf45bi5016,gf45bi5017,gf45bi5018,gf45bi5019,gf45bi502,gf45bi503,gf45bi504,gf45bi505,gf45bi506,gf45bi507,gf45bi508,gf45bi509
116,245,-23,998,126,33,37,357,136,357,136,109,27,10455,316,-74,390,245,-23
116,245,-23,998,126,33,37,357,136,357,136,109,27,10455,316,-74,390,245,-23
116,244,-23,999,126,33,37,357,136,357,136,109,27,10442,315,-75,390,244,-23
116,244,-23,999,126,33,37,357,136,357,136,109,27,10442,315,-75,390,244,-23
116,245,-23,998,126,33,37,357,136,357,136,109,27,10455,316,-74,390,245,-23
116,245,-23,998,126,33,37,357,136,357,136,109,27,10455,316,-74,390,245,-23
116,245,-23,998,126,33,37,357,136,357,136,109,27,10455,316,-74,390,245,-23
116,244,-23,999,126,33,37,357,136,357,136,109,27,10442,315,-75,390,244,-23
116,244,-23,999,126,33,37,357,136,357,136,109,27,10442,315,-75,390,244,-23
116,245,-23,998,126,33,37,357,136,357,136,109,27,10455,316,-74,390,245,-23
116,245,-23,999,126,33,37,357,136,357,136,109,27,10450,315,-75,390,245,-23
116,245,-23,999,126,33,37,357,136,357,136,109,27,10450,315,-75,390,245,-23
118,247,-22,1008,125,34,37,358,139,358,140,110,28,10500,316,-72,388,247,-6
116,244,-23,999,126,33,37,357,136,357,136,109,27,10439,315,-75,390,244,-23
116,245,-23,999,126,33,37,357,136,357,136,109,27,10450,315,-75,390,245,-23
127,257,-14,1039,134,38,36,356,146,356,153,117,29,10582,330,-65,395,257,3
116,245,-23,999,126,33,37,357,136,357,136,109,27,10450,315,-75,390,245,-23
116,245,-23,999,126,33,37,357,136,357,136,109,27,10450,315,-75,390,245,-23
116,245,-23,999,126,33,37,357,136,357,136,109,27,10450,315,-75,390,245,-23
116,245,-23,999,126,33,37,357,136,357,136,109,27,10450,315,-75,390,245,-23
116,245,-23,999,126,33,37,357,136,357,136,109,27,10450,315,-75,390,245,-23
116,245,-23,999,126,33,37,357,136,357,136,109,27,10450,315,-75,390,245,-23
116,245,-23,999,126,33,37,357,136,357,136,109,27,10450,315,-75,390,245,-23
116,244,-23,999,126,33,37,357,136,357,136,109,27,10439,315,-75,390,244,-23
116,244,-23,999,126,33,37,357,136,357,136,109,27,10439,315,-75,390,244,-23
116,245,-23,999,126,33,37,357,136,357,136,109,27,10450,315,-75,390,245,-23
116,245,-23,999,126,33,37,357,136,357,136,109,27,10450,315,-75,390,245,-23
116,245,-23,999,126,33,37,357,136,357,136,109,27,10450,315,-75,390,245,-23
127,257,-14,1039,134,38,36,356,146,356,153,117,29,10582,330,-65,395,257,3
126,256,-14,1032,132,36,36,357,144,357,150,115,29,10549,329,-63,392,256,3
126,256,-14,1032,132,36,36,357,144,357,150,115,29,10549,329,-63,392,256,3
126,256,-14,1032,132,36,36,357,144,357,150,115,29,10549,329,-63,392,256,3
126,257,-15,1046,134,38,35,357,147,357,153,116,29,10614,330,-66,396,257,2
126,257,-15,1046,134,38,35,357,147,357,153,116,29,10614,330,-66,396,257,2
116,245,-22,995,126,33,37,355,136,355,136,109,28,10428,314,-74,388,245,-22
116,245,-22,995,126,33,37,355,136,355,136,109,28,10428,314,-74,388,245,-22
126,257,-15,1046,134,38,35,357,147,357,153,116,29,10614,330,-66,396,257,2
116,244,-22,1000,126,33,37,358,136,358,136,109,28,10420,314,-73,387,244,-22
126,256,-14,1032,132,36,36,357,144,357,150,115,29,10549,329,-63,392,256,3
126,256,-14,1032,132,36,36,357,144,357,150,115,29,10549,329,-63,392,256,3
117,245,-22,1004,126,34,37,358,139,358,139,109,28,10428,316,-72,388,245,-22
117,246,-22,1005,126,34,37,358,139,358,139,109,28,10442,315,-72,387,246,-22
126,256,-14,1032,132,36,36,357,144,357,150,115,29,10549,329,-63,392,256,3
117,245,-22,1004,126,34,37,358,139,358,139,109,28,10428,316,-72,388,245,-22
125,255,-14,1027,130,36,36,356,143,356,150,113,28,10506,327,-63,390,255,2
129,259,-13,1036,134,38,35,355,144,349,153,116,29,10619,331,-65,396,184,4
129,259,-13,1036,134,38,35,355,144,349,153,116,29,10619,331,-65,396,184,4
129,259,-13,1036,134,38,35,355,144,349,153,116,29,10624,331,-65,396,184,4
129,259,-13,1036,134,38,35,355,144,349,153,116,29,10624,331,-65,396,184,4
129,259,-13,1036,134,38,35,355,144,349,153,116,29,10624,331,-65,396,184,4
129,259,-13,1036,134,38,35,355,144,349,153,116,29,10624,331,-65,396,184,4
116,244,-22,997,126,33,37,355,136,355,136,109,28,10408,314,-73,387,244,-22
120,249,-19,1014,126,35,36,358,142,358,143,110,28,10460,318,-69,387,249,-3
116,244,-22,994,125,33,37,354,136,354,136,108,27,10402,314,-73,387,244,-22
127,257,-15,1049,135,38,35,357,147,357,155,115,29,10603,329,-64,393,257,2
129,259,-13,1039,134,38,35,355,145,351,154,116,29,10633,331,-65,396,184,4
124,254,-14,1025,130,36,36,356,144,356,149,111,28,10477,325,-64,389,254,1
124,254,-14,1025,130,36,36,356,144,356,149,111,28,10477,325,-64,389,254,1
124,254,-14,1025,130,36,36,356,144,356,149,111,28,10477,325,-64,389,254,1
124,254,-14,1025,130,36,36,356,144,356,149,111,28,10477,325,-64,389,254,1
124,253,-15,1022,130,36,36,355,144,355,149,111,28,10469,323,-64,387,253,1
117,245,-21,997,125,33,37,354,137,354,137,108,27,10394,314,-72,386,245,-5
117,245,-21,997,125,33,37,354,137,354,137,108,27,10394,314,-72,386,245,-5
117,245,-21,997,125,33,37,354,137,354,137,108,27,10394,314,-72,386,245,-5
117,245,-21,997,125,33,37,354,137,354,137,108,27,10394,314,-72,386,245,-5
117,245,-21,997,125,33,37,354,137,354,137,108,27,10394,314,-72,386,245,-5
119,248,-20,1004,125,34,37,356,139,356,140,109,28,10462,317,-71,388,248,-4
119,248,-20,1004,125,34,37,356,139,356,140,109,28,10462,317,-71,388,248,-4
124,253,-15,1022,130,36,36,355,144,355,149,111,28,10469,323,-64,387,253,1
119,248,-20,1004,125,34,37,356,139,356,140,109,28,10462,317,-71,388,248,-4
119,248,-20,1004,125,34,37,356,139,356,140,109,28,10462,317,-71,388,248,-4
119,248,-20,1004,125,34,37,356,139,356,140,109,28,10462,317,-71,388,248,-4
126,256,-13,1031,132,36,36,355,144,355,151,113,28,10524,328,-62,390,256,2
119,248,-20,1004,125,34,37,356,139,356,140,109,28,10462,317,-71,388,248,-4
119,248,-20,1006,125,34,37,356,140,356,140,109,28,10438,317,-71,388,248,-4
119,248,-20,1004,125,34,37,356,139,356,140,109,28,10462,317,-71,388,248,-4
124,253,-15,1022,130,36,36,355,144,355,149,111,28,10469,323,-64,387,253,1
119,248,-20,1006,125,34,37,356,140,356,140,109,28,10438,317,-71,388,248,-4
119,248,-20,1004,125,34,37,356,139,356,140,109,28,10462,317,-71,388,248,-4
119,248,-20,1006,125,34,37,356,140,356,140,109,28,10438,317,-71,388,248,-4
116,244,-22,990,125,33,37,353,136,353,136,107,27,10390,313,-73,386,244,-22
119,248,-20,1006,125,34,37,356,140,356,140,109,28,10438,317,-71,388,248,-4
119,248,-20,1004,125,34,37,356,139,356,140,109,28,10462,317,-71,388,248,-4
119,248,-20,1006,125,34,37,356,140,356,140,109,28,10438,317,-71,388,248,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,248,-20,1004,125,34,37,356,139,356,140,109,28,10438,317,-70,387,248,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,248,-20,1004,125,34,37,356,139,356,140,109,28,10438,317,-70,387,248,-4
116,244,-21,999,126,33,37,355,138,355,138,108,27,10380,314,-72,386,244,-6
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,248,-20,1004,125,34,37,356,139,356,140,109,28,10438,317,-70,387,248,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
119,247,-20,1006,125,34,37,356,140,356,140,108,27,10427,316,-70,386,247,-4
116,244,-21,999,126,33,37,355,138,355,138,108,27,10380,314,-72,386,244,-6
117,245,-21,1000,126,34,37,355,139,355,139,108,28,10404,313,-72,385,245,-6
117,245,-21,1000,126,34,37,355,139,355,139,108,28,10404,313,-72,385,245,-6
117,245,-21,1000,126,34,37,355,139,355,139,108,28,10404,313,-72,385,245,-6
117,245,-21,1000,126,34,37,355,139,355,139,108,28,10404,313,-72,385,245,-6
116,244,-22,991,125,33,37,354,136,354,136,107,27,10380,313,-72,385,244,-22
116,245,-22,1001,126,34,37,356,139,356,139,107,27,10405,314,-72,386,245,-6
116,245,-22,1001,126,34,37,356,139,356,139,107,27,10405,314,-72,386,245,-6
120,249,-18,1006,125,35,36,355,140,355,143,109,28,10430,318,-68,386,249,-3
125,254,-13,1026,130,36,36,356,143,356,150,111,28,10468,324,-62,386,254,2
125,254,-13,1026,130,36,36,356,143,356,150,111,28,10468,324,-62,386,254,2
116,244,-22,996,125,33,37,354,138,354,138,107,27,10392,313,-72,385,244,-6
116,244,-22,996,125,33,37,354,138,354,138,107,27,10392,313,-72,385,244,-6
116,245,-22,1002,126,34,37,356,139,356,139,107,27,10413,314,-72,386,245,-22
116,245,-22,1002,126,34,37,356,139,356,139,107,27,10413,314,-72,386,245,-22
116,245,-22,1002,126,34,37,356,139,356,139,107,27,10413,314,-72,386,245,-22
125,254,-13,1026,130,36,36,356,143,356,150,111,28,10464,324,-62,386,254,2
125,254,-13,1026,130,36,36,356,143,356,150,111,28,10464,324,-62,386,254,2
124,253,-14,1023,130,36,36,356,144,356,149,110,28,10444,323,-63,386,253,1
118,246,-20,1000,125,34,36,355,140,355,140,108,27,10409,315,-71,386,246,-4
118,246,-20,1000,125,34,36,355,140,355,140,108,27,10409,315,-71,386,246,-4
118,246,-20,999,125,34,37,355,139,355,140,108,28,10393,314,-71,385,246,-4
118,246,-20,999,125,34,37,355,139,355,140,108,28,10393,314,-71,385,246,-4
118,246,-20,999,125,34,37,355,139,355,140,108,28,10393,314,-71,385,246,-4
118,246,-20,999,125,34,37,355,139,355,140,108,28,10393,314,-71,385,246,-4
118,246,-20,999,125,34,37,355,139,355,140,108,28,10393,314,-71,385,246,-4
118,246,-20,999,125,34,37,355,139,355,140,108,28,10393,314,-71,385,246,-4
118,246,-20,999,125,34,37,355,139,355,140,108,28,10393,314,-71,385,246,-4
118,246,-20,999,125,34,37,355,139,355,140,108,28,10393,314,-71,385,246,-4
118,246,-20,999,125,34,37,355,139,355,140,108,28,10393,314,-71,385,246,-4
118,246,-20,999,125,34,37,355,139,355,140,108,28,10393,314,-71,385,246,-4
126,256,-12,1031,131,37,36,356,145,356,152,111,28,10464,326,-61,387,256,3
127,258,-14,1048,135,37,35,356,147,356,155,114,29,10611,329,-63,392,182,3
117,244,-21,985,125,33,37,352,136,352,136,106,27,10350,313,-71,384,244,-6
125,254,-13,1025,130,36,36,356,145,356,151,109,28,10424,324,-62,386,254,2
118,246,-19,995,125,34,37,353,139,353,140,108,28,10375,315,-70,385,246,-4
118,246,-19,995,125,34,37,353,139,353,140,108,28,10375,315,-70,385,246,-4
118,246,-19,995,125,34,37,353,139,353,140,108,28,10375,315,-70,385,246,-4
118,246,-19,995,125,34,37,353,139,353,140,108,28,10375,315,-70,385,246,-4
118,246,-19,995,125,34,37,353,139,353,140,108,28,10375,315,-70,385,246,-4
118,246,-19,995,125,34,37,353,139,353,140,108,28,10375,315,-70,385,246,-4
118,246,-19,995,125,34,37,353,139,353,140,108,28,10375,315,-70,385,246,-4
116,243,-22,987,125,33,37,352,136,352,136,105,27,10342,311,-72,383,243,-22
116,243,-21,987,125,33,37,352,136,352,136,105,27,10323,311,-71,382,243,-21
121,249,-17,1005,125,35,36,354,141,354,144,108,28,10408,317,-66,383,249,-2
121,250,-17,1005,125,35,36,354,141,354,144,108,28,10425,318,-66,384,250,-2
127,257,-13,1046,135,37,35,356,146,356,155,113,28,10569,328,-63,391,257,3
121,249,-17,1005,125,35,36,354,141,354,144,108,28,10408,317,-66,383,249,-2
128,258,-13,1046,135,39,35,355,147,353,156,113,28,10608,328,-63,391,182,3
119,247,-19,993,123,34,37,351,139,351,140,107,27,10389,315,-69,384,247,-4
119,247,-18,990,123,34,36,350,139,350,140,107,27,10351,315,-68,383,247,-3
116,244,-20,985,124,33,37,351,136,351,136,105,27,10311,311,-70,381,244,-20
119,247,-18,990,123,34,36,350,139,350,140,107,27,10363,315,-68,383,247,-3
115,242,-21,984,124,33,37,351,135,351,135,105,27,10297,309,-71,380,242,-21
117,244,-21,985,124,33,37,351,136,351,136,106,27,10348,312,-71,383,244,-21
118,245,-20,995,125,34,37,352,139,352,140,106,27,10357,313,-70,383,245,-5
118,245,-20,995,125,34,37,352,139,352,140,106,27,10357,313,-70,383,245,-5
130,260,-11,1038,134,38,35,354,145,351,155,114,29,10570,331,-61,392,184,5
130,260,-11,1038,134,38,35,354,145,351,155,114,29,10570,331,-61,392,184,5
119,247,-18,994,123,34,37,351,139,351,140,107,28,10362,314,-68,382,247,-3
130,260,-11,1038,134,38,35,354,145,351,155,114,29,10570,331,-61,392,184,5
117,244,-21,985,124,33,37,351,136,351,136,106,27,10348,312,-71,383,244,-21
116,242,-21,984,124,33,37,351,136,351,136,105,27,10290,310,-71,381,242,-21
116,242,-21,984,124,33,37,351,136,351,136,105,27,10290,310,-71,381,242,-21
116,242,-21,984,124,33,37,351,136,351,136,105,27,10290,310,-71,381,242,-21
116,242,-21,984,124,33,37,351,136,351,136,105,27,10290,310,-71,381,242,-21
116,242,-21,984,124,33,37,351,136,351,136,105,27,10290,310,-71,381,242,-21
119,247,-18,992,123,34,37,351,139,351,140,107,28,10353,314,-68,382,247,-3
127,257,-11,1036,133,37,35,355,146,355,154,110,28,10473,326,-59,385,257,4
116,243,-21,984,124,33,37,351,136,351,136,105,27,10310,311,-71,382,243,-21
116,243,-21,984,124,33,37,351,136,351,136,105,27,10310,311,-71,382,243,-21
118,245,-20,995,125,34,37,352,139,352,140,106,27,10357,313,-70,383,245,-5
121,250,-16,1002,125,35,36,351,141,351,145,107,27,10402,318,-65,383,250,-1
116,243,-20,983,124,33,37,350,136,350,136,105,27,10295,310,-70,380,243,-20
116,243,-20,983,124,33,37,350,136,350,136,105,27,10295,310,-70,380,243,-20
117,244,-19,982,124,33,37,349,136,349,136,105,27,10303,312,-69,381,244,-19
130,260,-11,1038,134,38,35,354,145,351,155,113,28,10579,330,-61,391,184,5
128,258,-11,1038,133,37,35,355,146,355,155,111,28,10523,329,-59,388,258,5
128,258,-11,1038,133,37,35,355,146,355,155,111,28,10523,329,-59,388,258,5
128,258,-11,1038,133,37,35,355,146,355,155,111,28,10523,329,-59,388,258,5
121,250,-16,1002,125,35,36,351,141,351,145,107,27,10402,318,-65,383,250,-1
117,244,-19,983,124,33,37,348,137,348,137,105,27,10291,311,-69,380,244,-4
122,250,-15,1002,125,35,36,351,141,351,145,107,28,10376,318,-63,381,250,0
117,244,-19,981,124,33,37,348,136,348,136,105,27,10285,311,-69,380,244,-19
117,244,-20,982,124,33,37,349,136,349,137,105,27,10319,312,-70,382,244,-5
117,244,-20,982,124,33,37,349,136,349,137,105,27,10319,312,-70,382,244,-5
117,244,-20,982,124,33,37,349,136,349,137,105,27,10319,312,-70,382,244,-5
130,260,-11,1037,134,38,35,353,145,350,155,113,28,10580,330,-61,391,184,5
129,259,-11,1036,134,37,35,353,146,353,155,111,28,10564,329,-60,389,259,5
121,249,-16,1002,125,35,36,351,141,351,145,107,28,10368,317,-64,381,249,0
116,243,-20,977,124,32,37,348,133,348,133,104,27,10283,310,-70,380,243,-20
116,243,-20,977,124,32,37,348,133,348,133,104,27,10283,310,-70,380,243,-20
117,245,-20,983,124,33,37,349,137,349,138,105,27,10329,312,-70,382,245,-5
127,256,-10,1032,131,37,35,355,146,355,156,109,28,10419,325,-58,383,256,5
122,250,-14,1003,125,35,36,351,142,351,145,106,27,10354,317,-63,380,250,0
122,251,-14,1007,126,36,36,351,144,351,148,106,27,10374,318,-63,381,251,0
122,251,-14,1007,126,36,36,351,144,351,148,106,27,10374,318,-63,381,251,0
128,258,-14,1057,137,39,34,363,148,352,159,113,28,10631,328,-65,393,183,3
129,258,-11,1037,133,37,35,354,146,354,155,111,28,10536,328,-59,387,258,5
129,259,-11,1040,133,38,35,356,147,356,156,110,28,10554,328,-59,387,259,5
129,259,-11,1040,133,38,35,356,147,356,156,110,28,10554,328,-59,387,259,5
129,259,-11,1040,133,38,35,356,147,356,156,110,28,10554,328,-59,387,259,5
129,259,-11,1040,133,38,35,356,147,356,156,110,28,10554,328,-59,387,259,5
129,260,-13,1050,135,39,34,357,148,351,159,112,28,10643,328,-63,391,184,4
130,260,-11,1040,134,38,35,352,146,351,156,112,28,10595,330,-60,390,184,5
130,260,-11,1040,134,38,35,352,146,351,156,112,28,10595,330,-60,390,184,5
129,259,-11,1040,133,38,35,356,147,356,156,110,28,10554,328,-59,387,259,5
129,259,-11,1040,133,38,35,356,147,356,156,110,28,10554,328,-59,387,259,5
129,259,-11,1040,133,38,35,356,147,356,156,110,28,10554,328,-59,387,259,5
129,259,-10,1037,133,38,35,355,147,355,156,110,28,10548,329,-58,387,259,5
129,259,-10,1037,133,38,35,355,147,355,156,110,28,10525,327,-58,385,259,5
124,252,-12,1018,128,37,35,353,147,353,152,105,27,10367,319,-60,379,252,2
130,260,-10,1041,134,39,35,351,147,351,158,111,28,10569,330,-59,389,184,6
119,246,-18,994,124,34,36,350,140,350,143,105,27,10342,313,-68,381,246,-3
130,260,-11,1044,134,39,34,353,148,353,159,111,28,10583,330,-60,390,260,5
130,260,-11,1044,134,39,34,353,148,353,159,111,28,10583,330,-60,390,260,5
131,261,-10,1039,134,38,35,352,146,349,156,112,28,10609,331,-60,391,185,6
129,259,-10,1038,133,38,35,355,147,355,157,109,28,10515,328,-58,386,259,5
125,253,-11,1018,128,37,35,353,147,353,152,105,27,10353,320,-58,378,253,3
124,252,-13,1014,128,37,35,351,147,351,152,105,27,10380,319,-60,379,252,2
124,252,-13,1014,128,37,35,351,147,351,152,105,27,10380,319,-60,379,252,2
124,252,-13,1014,128,37,35,351,147,351,152,105,27,10380,319,-60,379,252,2
125,254,-11,1020,128,37,35,353,147,353,153,105,27,10380,321,-58,379,254,3
125,253,-12,1014,128,37,35,351,147,351,152,105,27,10381,320,-59,379,253,3
130,260,-11,1047,135,39,34,354,148,352,158,112,28,10596,330,-61,391,183,5
122,250,-14,1006,126,36,36,351,144,351,147,105,27,10346,317,-62,379,250,1
130,261,-10,1041,134,39,34,351,148,350,159,111,28,10585,330,-59,389,184,6
130,261,-10,1041,134,39,34,351,148,350,159,111,28,10585,330,-59,389,184,6
124,253,-12,1016,128,37,35,351,147,351,152,105,27,10357,320,-59,379,253,3
130,261,-10,1041,134,39,34,351,148,350,159,111,28,10585,330,-59,389,184,6
126,255,-10,1020,129,37,35,351,148,351,154,106,27,10384,322,-57,379,255,5
125,253,-12,1015,128,37,35,351,147,351,152,105,27,10385,320,-59,379,253,3
129,259,-10,1034,132,38,35,353,147,353,157,109,28,10511,328,-57,385,259,6
130,260,-10,1042,134,38,35,353,147,350,157,112,28,10570,330,-59,389,184,6
130,261,-10,1044,134,39,34,353,148,350,158,111,28,10591,330,-59,389,185,6
130,261,-10,1044,134,39,34,353,148,350,158,111,28,10591,330,-59,389,185,6
126,255,-10,1021,129,38,34,351,149,351,155,105,27,10381,322,-57,379,255,4
126,254,-10,1020,129,38,34,351,149,351,154,105,27,10371,321,-58,379,254,4
126,254,-10,1020,129,38,34,351,149,351,154,105,27,10371,321,-58,379,254,4
126,254,-10,1020,129,38,34,351,149,351,154,105,27,10371,321,-58,379,254,4
126,254,-10,1020,129,38,34,351,149,351,154,105,27,10371,321,-58,379,254,4
126,254,-10,1017,129,37,35,350,147,350,153,105,27,10365,321,-58,379,254,4
130,260,-10,1042,133,38,35,354,148,354,157,110,28,10578,329,-58,387,260,5
129,259,-12,1054,136,39,35,359,148,353,158,111,28,10575,329,-61,390,183,4
129,259,-12,1054,136,39,35,359,148,353,158,111,28,10575,329,-61,390,183,4
129,259,-9,1032,132,38,35,353,148,353,157,108,28,10484,327,-55,382,259,6
131,261,-10,1040,134,39,34,350,148,349,159,110,28,10584,330,-58,388,184,6
129,259,-12,1054,137,39,35,360,148,351,159,112,28,10620,328,-61,389,183,4
127,256,-9,1023,129,38,35,353,148,353,155,106,28,10369,322,-56,378,256,5
127,256,-9,1023,129,38,35,353,148,353,155,106,28,10369,322,-56,378,256,5
127,256,-9,1023,129,38,35,353,148,353,155,106,28,10369,322,-56,378,256,5
127,256,-9,1023,129,38,35,353,148,353,155,106,28,10369,322,-56,378,256,5
127,256,-9,1024,129,38,35,353,148,353,155,105,27,10369,322,-55,377,256,5
127,256,-9,1023,129,38,34,351,149,351,156,105,27,10371,322,-55,377,256,5
127,256,-9,1024,129,38,35,353,148,353,155,105,27,10369,322,-55,377,256,5
127,256,-9,1024,129,38,35,353,148,353,155,105,27,10369,322,-55,377,256,5
127,256,-9,1023,129,38,34,351,149,351,156,105,27,10371,322,-55,377,256,5
127,256,-9,1024,129,38,35,353,148,353,155,105,27,10369,322,-55,377,256,5
127,256,-9,1024,129,38,35,353,148,353,155,105,27,10369,322,-55,377,256,5
127,256,-9,1024,129,38,35,353,148,353,155,105,27,10369,322,-55,377,256,5
127,256,-9,1023,129,38,34,351,149,351,156,105,27,10371,322,-55,377,256,5
127,256,-9,1024,129,38,35,353,148,353,155,105,27,10369,322,-55,377,256,5
127,256,-9,1023,129,38,34,351,149,351,156,105,27,10371,322,-55,377,256,5
127,256,-9,1023,129,38,34,351,149,351,156,105,27,10371,322,-55,377,256,5
127,256,-9,1022,130,38,35,353,147,353,155,106,28,10379,323,-54,377,256,6
121,248,-16,996,124,35,35,348,142,348,145,104,27,10321,315,-65,380,248,-1
121,248,-16,996,124,35,35,348,142,348,145,104,27,10321,315,-65,380,248,-1
121,248,-16,996,124,35,35,348,142,348,145,104,27,10321,315,-65,380,248,-1
128,256,-8,1029,131,38,35,353,148,353,157,106,28,10381,323,-54,377,256,6
128,256,-8,1029,131,38,35,353,148,353,157,106,28,10381,323,-54,377,256,6
131,261,-9,1036,133,38,35,350,147,350,157,110,28,10567,330,-57,387,261,6
130,259,-9,1034,132,38,34,352,148,352,158,108,28,10503,327,-56,383,259,6
129,258,-8,1029,131,38,35,353,148,353,157,106,27,10409,325,-54,379,258,7
129,258,-8,1029,131,38,35,353,148,353,157,106,27,10409,325,-54,379,258,7
129,258,-8,1029,131,38,35,353,148,353,157,106,27,10409,325,-54,379,258,7
131,261,-10,1044,134,39,34,353,148,350,158,111,28,10603,330,-59,389,185,6
131,261,-10,1044,134,39,34,353,148,350,158,111,28,10603,330,-59,389,185,6
131,261,-10,1044,134,39,34,353,148,350,158,111,28,10603,330,-59,389,185,6
130,260,-11,1050,135,39,34,354,149,354,159,110,28,10588,329,-60,389,183,5
130,261,-10,1046,135,39,34,354,148,351,158,110,28,10586,330,-59,389,184,6
130,259,-9,1034,132,38,34,352,148,352,158,108,28,10503,327,-56,383,259,6
130,260,-9,1034,132,38,34,352,148,352,158,108,28,10515,328,-56,384,260,6
131,261,-10,1043,134,39,34,352,148,349,158,111,28,10596,330,-59,389,185,6
128,257,-8,1028,131,38,35,352,148,352,157,105,27,10410,324,-54,378,257,6
131,261,-10,1043,134,39,34,352,148,349,158,111,28,10596,330,-59,389,185,6
123,251,-13,1008,126,37,35,350,146,350,150,103,27,10335,316,-61,377,251,2
118,245,-17,985,123,34,36,346,140,346,141,103,27,10237,311,-65,376,245,-2
118,245,-17,985,123,34,36,346,140,346,141,103,27,10237,311,-65,376,245,-2
118,245,-17,985,123,34,36,346,140,346,141,103,27,10237,311,-65,376,245,-2
118,245,-17,985,123,34,36,346,140,346,141,103,27,10237,311,-65,376,245,-2
118,245,-17,985,123,34,36,346,140,346,141,103,27,10237,311,-65,376,245,-2
118,245,-17,985,123,34,36,346,140,346,141,103,27,10237,311,-65,376,245,-2
118,245,-17,985,123,34,36,346,140,346,141,103,27,10237,311,-65,376,245,-2
118,245,-17,985,123,34,36,346,140,346,141,103,27,10237,311,-65,376,245,-2
118,245,-17,985,123,34,36,346,140,346,141,103,27,10237,311,-65,376,245,-2
118,245,-17,985,123,34,36,346,140,346,141,103,27,10237,311,-65,376,245,-2
118,245,-17,985,123,34,36,346,140,346,141,103,27,10237,311,-65,376,245,-2
118,245,-17,985,123,34,36,346,140,346,141,103,27,10237,311,-65,376,245,-2
120,246,-16,991,123,35,36,346,141,346,144,103,27,10275,312,-65,377,246,-1
120,246,-16,991,123,35,36,346,141,346,144,103,27,10275,312,-65,377,246,-1
120,246,-16,991,123,35,36,346,141,346,144,103,27,10275,312,-65,377,246,-1
120,246,-16,991,123,35,36,346,141,346,144,103,27,10275,312,-65,377,246,-1
119,246,-17,985,123,34,36,346,140,346,141,103,27,10272,311,-65,376,246,-2
119,246,-17,985,123,34,36,346,140,346,141,103,27,10272,311,-65,376,246,-2
119,246,-17,985,123,34,36,346,140,346,141,103,27,10272,311,-65,376,246,-2
119,246,-17,985,123,34,36,346,140,346,141,103,27,10272,311,-65,376,246,-2
119,246,-17,985,123,34,36,346,140,346,141,103,27,10272,311,-65,376,246,-2
119,246,-17,985,123,34,36,346,140,346,141,103,27,10272,311,-65,376,246,-2
119,246,-17,985,123,34,36,346,140,346,141,103,27,10272,311,-65,376,246,-2
119,246,-17,985,123,34,36,346,140,346,141,103,27,10272,311,-65,376,246,-2
119,246,-17,985,123,34,36,346,140,346,141,103,27,10272,311,-65,376,246,-2
119,246,-17,985,123,34,36,346,140,346,141,103,27,10272,311,-65,376,246,-2
119,246,-17,985,123,34,36,346,140,346,141,103,27,10272,311,-65,376,246,-2
119,246,-17,985,123,34,36,346,140,346,141,103,27,10272,311,-65,376,246,-2
124,252,-12,1013,128,37,35,349,147,349,152,104,27,10341,318,-58,376,252,3
130,261,-9,1038,132,38,34,353,149,353,159,107,27,10544,328,-56,384,261,6
130,261,-9,1038,132,38,34,353,149,353,159,107,27,10544,328,-56,384,261,6
130,261,-9,1038,132,38,34,353,149,353,159,107,27,10544,328,-56,384,261,6
129,259,-9,1033,131,38,34,353,148,353,158,106,27,10471,326,-55,381,259,6
